date,rate,ma250
2004-08-27,8.2766,8.276930000000002
2004-08-30,8.2767,8.276928400000001
2004-08-31,8.2767,8.2769272
2004-09-01,8.2766,8.2769256
2004-09-02,8.2766,8.2769248
2004-09-03,8.2767,8.276923600000002
2004-09-06,8.2767,8.276922400000002
2004-09-07,8.2766,8.2769212
2004-09-08,8.2767,8.27692
2004-09-09,8.2767,8.276918799999999
2004-09-10,8.2768,8.2769172
2004-09-13,8.2766,8.2769148
2004-09-14,8.2766,8.2769116
2004-09-15,8.2767,8.2769088
2004-09-16,8.2768,8.276906
2004-09-17,8.2766,8.2769024
2004-09-20,8.2767,8.2769
2004-09-21,8.2767,8.2768976
2004-09-22,8.2766,8.2768952
2004-09-23,8.2766,8.276893600000001
2004-09-24,8.2766,8.276892
2004-09-27,8.2766,8.2768892
2004-09-28,8.2766,8.2768864
2004-09-29,8.2766,8.2768844
2004-09-30,8.2766,8.2768828
2004-10-08,8.2766,8.2768812
2004-10-09,8.2768,8.27688
2004-10-10,8.2767,8.2768788
2004-10-11,8.2766,8.276877200000001
2004-10-12,8.2765,8.276876
2004-10-13,8.2765,8.276875200000001
2004-10-14,8.2765,8.2768744
2004-10-15,8.2765,8.276874
2004-10-16,8.2765,8.2768736
2004-10-19,8.2765,8.2768732
2004-10-20,8.2765,8.276873200000002
2004-10-21,8.2765,8.276872800000001
2004-10-22,8.2765,8.2768724
2004-10-25,8.2765,8.276871200000002
2004-10-26,8.2765,8.2768704
2004-10-27,8.2765,8.27687
2004-10-28,8.2765,8.2768696
2004-10-29,8.2765,8.2768688
2004-11-01,8.2765,8.276868400000001
2004-11-02,8.2765,8.276868
2004-11-03,8.2765,8.2768672
2004-11-04,8.2765,8.276866400000001
2004-11-05,8.2765,8.276864800000002
2004-11-08,8.2765,8.2768628
2004-11-09,8.2765,8.2768608
2004-11-10,8.2765,8.276859199999999
2004-11-11,8.2765,8.2768572
2004-11-12,8.2765,8.276855200000002
2004-11-15,8.2765,8.276853200000001
2004-11-16,8.2765,8.2768516
2004-11-17,8.2765,8.2768508
2004-11-18,8.2765,8.27685
2004-11-19,8.2765,8.276848399999999
2004-11-20,8.2765,8.2768464
2004-11-23,8.2765,8.276844
2004-11-24,8.2765,8.276842
2004-11-25,8.2765,8.2768392
2004-11-26,8.2765,8.2768364
2004-11-29,8.2765,8.2768344
2004-11-30,8.2765,8.2768316
2004-12-01,8.2765,8.276828799999999
2004-12-02,8.2765,8.276826400000001
2004-12-03,8.2765,8.2768244
2004-12-04,8.2765,8.276822800000001
2004-12-07,8.2765,8.2768204
2004-12-08,8.2765,8.276818
2004-12-09,8.2765,8.276816
2004-12-10,8.2765,8.276813599999999
2004-12-13,8.2765,8.2768108
2004-12-14,8.2765,8.276808
2004-12-15,8.2765,8.276805600000001
2004-12-16,8.2765,8.276804
2004-12-17,8.2765,8.276802400000001
2004-12-20,8.2765,8.2768004
2004-12-21,8.2765,8.2767988
2004-12-22,8.2765,8.2767968
2004-12-23,8.2765,8.2767948
2004-12-24,8.2765,8.276793600000001
2004-12-27,8.2765,8.2767924
2004-12-28,8.2765,8.2767908
2004-12-29,8.2765,8.27679
2004-12-30,8.2765,8.276789200000001
2004-12-31,8.2765,8.2767876
2005-01-04,8.2765,8.276785599999998
2005-01-05,8.2765,8.2767832
2005-01-06,8.2765,8.276780400000002
2005-01-07,8.2765,8.2767776
2005-01-10,8.2765,8.2767756
2005-01-11,8.2765,8.2767736
2005-01-12,8.2765,8.2767724
2005-01-13,8.2765,8.276771199999999
2005-01-14,8.2765,8.2767704
2005-01-17,8.2765,8.276769600000002
2005-01-18,8.2765,8.276768800000001
2005-01-19,8.2765,8.276768400000002
2005-01-20,8.2765,8.2767672
2005-01-21,8.2765,8.2767652
2005-01-24,8.2765,8.2767628
2005-01-25,8.2765,8.2767608
2005-01-26,8.2765,8.2767596
2005-01-27,8.2765,8.276757600000002
2005-01-28,8.2765,8.2767548
2005-01-31,8.2765,8.276752
2005-02-01,8.2765,8.276748800000002
2005-02-02,8.2765,8.2767456
2005-02-03,8.2765,8.2767424
2005-02-04,8.2765,8.276739599999999
2005-02-05,8.2765,8.2767372
2005-02-06,8.2765,8.2767344
2005-02-07,8.2765,8.2767324
2005-02-08,8.2765,8.276729600000001
2005-02-16,8.2765,8.276727600000001
2005-02-17,8.2765,8.276725599999999
2005-02-18,8.2765,8.276723200000001
2005-02-21,8.2765,8.2767204
2005-02-22,8.2765,8.2767176
2005-02-23,8.2765,8.2767152
2005-02-24,8.2765,8.2767132
2005-02-25,8.2765,8.2767112
2005-02-28,8.2765,8.2767096
2005-03-01,8.2765,8.2767084
2005-03-02,8.2765,8.2767072
2005-03-03,8.2765,8.276706
2005-03-04,8.2765,8.276704000000002
2005-03-07,8.2765,8.2767016
2005-03-08,8.2765,8.276699200000001
2005-03-09,8.2765,8.2766968
2005-03-10,8.2765,8.2766944
2005-03-11,8.2765,8.2766916
2005-03-14,8.2765,8.2766892
2005-03-15,8.2765,8.276686
2005-03-16,8.2765,8.2766828
2005-03-17,8.2765,8.2766792
2005-03-18,8.2765,8.2766756
2005-03-21,8.2765,8.2766728
2005-03-22,8.2765,8.276669600000002
2005-03-23,8.2765,8.276665999999999
2005-03-24,8.2765,8.2766632
2005-03-25,8.2765,8.2766608
2005-03-28,8.2765,8.276658800000002
2005-03-29,8.2765,8.276656400000002
2005-03-30,8.2765,8.276654
2005-03-31,8.2765,8.276652
2005-04-01,8.2765,8.276650400000001
2005-04-04,8.2765,8.2766488
2005-04-05,8.2765,8.2766472
2005-04-06,8.2765,8.2766456
2005-04-07,8.2765,8.276644000000001
2005-04-08,8.2765,8.2766424
2005-04-11,8.2765,8.276640800000001
2005-04-12,8.2765,8.2766388
2005-04-13,8.2765,8.276637200000001
2005-04-14,8.2765,8.276634399999999
2005-04-15,8.2765,8.276632
2005-04-18,8.2765,8.276630400000002
2005-04-19,8.2765,8.2766292
2005-04-20,8.2765,8.276628
2005-04-21,8.2765,8.276626400000001
2005-04-22,8.2765,8.276624400000001
2005-04-25,8.2765,8.276622799999998
2005-04-26,8.2765,8.2766216
2005-04-27,8.2765,8.2766204
2005-04-28,8.2765,8.2766192
2005-04-29,8.2765,8.276617600000002
2005-04-30,8.2765,8.2766152
2005-05-08,8.2765,8.2766128
2005-05-09,8.2765,8.2766108
2005-05-10,8.2765,8.276609200000001
2005-05-11,8.2765,8.276606
2005-05-12,8.2765,8.2766028
2005-05-13,8.2765,8.2766
2005-05-16,8.2765,8.2765972
2005-05-17,8.2765,8.2765944
2005-05-18,8.2765,8.276592
2005-05-19,8.2765,8.276590400000002
2005-05-20,8.2765,8.276588
2005-05-23,8.2765,8.2765856
2005-05-24,8.2765,8.2765836
2005-05-25,8.2765,8.276582000000001
2005-05-26,8.2765,8.276580800000001
2005-05-27,8.2765,8.276579600000002
2005-05-28,8.2765,8.276577999999999
2005-05-31,8.2765,8.2765768
2005-06-01,8.2765,8.276575999999999
2005-06-02,8.2765,8.2765752
2005-06-03,8.2765,8.276574
2005-06-06,8.2765,8.276573200000001
2005-06-07,8.2765,8.276572400000001
2005-06-08,8.2765,8.2765716
2005-06-09,8.2765,8.2765708
2005-06-10,8.2765,8.2765696
2005-06-13,8.2765,8.2765688
2005-06-14,8.2765,8.2765684
2005-06-15,8.2765,8.276568000000001
2005-06-16,8.2765,8.2765676
2005-06-17,8.2765,8.2765672
2005-06-20,8.2765,8.276566800000001
2005-06-21,8.2765,8.2765664
2005-06-22,8.2765,8.276566
2005-06-23,8.2765,8.276565199999999
2005-06-24,8.2765,8.276564800000001
2005-06-27,8.2765,8.276564
2005-06-28,8.2765,8.276563600000001
2005-06-29,8.2765,8.2765632
2005-06-30,8.2765,8.276562799999999
2005-07-01,8.2765,8.276562
2005-07-04,8.2765,8.276561599999999
2005-07-05,8.2765,8.276560400000001
2005-07-06,8.2765,8.2765592
2005-07-07,8.2765,8.276558000000001
2005-07-08,8.2765,8.2765564
2005-07-11,8.2765,8.2765548
2005-07-12,8.2765,8.276553600000002
2005-07-13,8.2765,8.2765524
2005-07-14,8.2765,8.276551600000001
2005-07-15,8.2765,8.276550799999999
2005-07-18,8.2765,8.276550400000001
2005-07-19,8.2765,8.27655
2005-07-20,8.2765,8.276549200000002
2005-07-21,8.2765,8.2765488
2005-07-22,8.11,8.2758824
2005-07-25,8.1111,8.2752204
2005-07-26,8.1097,8.2745524
2005-07-27,8.1099,8.2738852
2005-07-28,8.1128,8.2732292
2005-07-29,8.107999999999999,8.272553600000002
2005-08-01,8.105599999999999,8.2718684
2005-08-02,8.1046,8.271178800000001
2005-08-03,8.103200000000001,8.270483600000002
2005-08-04,8.1051,8.269796
2005-08-05,8.1027,8.269099200000001
2005-08-08,8.1037,8.2684064
2005-08-09,8.109,8.2677348
2005-08-10,8.107000000000001,8.2670548
2005-08-11,8.1062,8.266372
2005-08-12,8.1002,8.265665199999999
2005-08-15,8.097999999999999,8.26495
2005-08-16,8.097100000000001,8.2642312
2005-08-17,8.1002,8.263525200000002
2005-08-18,8.0997,8.262817199999999
2005-08-19,8.1007,8.262112799999999
2005-08-22,8.104700000000001,8.2614248
2005-08-23,8.105599999999999,8.260740400000001
2005-08-24,8.1012,8.260038400000001
2005-08-25,8.1005,8.259334
2005-08-26,8.1002,8.2586284
2005-08-29,8.096499999999999,8.257907600000001
2005-08-30,8.0954,8.2571824
2005-08-31,8.0973,8.256465200000001
2005-09-01,8.0998,8.255758000000002
2005-09-02,8.0949,8.2550308
2005-09-05,8.0935,8.254298
2005-09-06,8.0916,8.253558
2005-09-07,8.0913,8.2528164
2005-09-08,8.0925,8.2520796
2005-09-09,8.0945,8.2513504
2005-09-12,8.0956,8.2506264
2005-09-13,8.0924,8.249889600000001
2005-09-14,8.094,8.249158800000002
2005-09-15,8.0912,8.2484164
2005-09-16,8.0887,8.2476648
2005-09-19,8.0871,8.2469064
2005-09-20,8.0908,8.246162800000002
2005-09-21,8.089,8.245412400000001
2005-09-22,8.0911,8.244670399999999
2005-09-23,8.088099999999999,8.243916400000002
2005-09-26,8.091000000000001,8.243174000000002
2005-09-27,8.0929,8.242439200000002
2005-09-28,8.092,8.241700799999998
2005-09-29,8.0939,8.24097
2005-09-30,8.093,8.2402356
2005-10-08,8.092,8.2394964
2005-10-09,8.0896,8.238748
2005-10-10,8.0876,8.237992
2005-10-11,8.0864,8.2372316
2005-10-12,8.0879,8.2364772
2005-10-13,8.089500000000001,8.2357292
2005-10-14,8.0885,8.234977200000001
2005-10-17,8.0896,8.2342296
2005-10-18,8.0877,8.2334744
2005-10-19,8.091000000000001,8.2327324
2005-10-20,8.0924,8.231995999999999
2005-10-21,8.090499999999999,8.231252
2005-10-24,8.0885,8.2305
2005-10-25,8.0916,8.229760400000002
2005-10-26,8.0901,8.229014800000002
2005-10-27,8.0867,8.2282556
2005-10-28,8.0862,8.227494400000001
2005-10-31,8.084,8.226724399999998
2005-11-01,8.0845,8.2259564
2005-11-02,8.086,8.2251944
2005-11-03,8.0851,8.2244288
2005-11-04,8.0841,8.2236592
2005-11-07,8.0856,8.2228956
2005-11-08,8.0877,8.2221404
2005-11-09,8.0867,8.2213812
2005-11-10,8.085700000000001,8.220618
2005-11-11,8.0847,8.2198508
2005-11-14,8.0856,8.2190872
2005-11-15,8.0831,8.2183136
2005-11-16,8.0845,8.217545600000001
2005-11-17,8.0835,8.2167736
2005-11-18,8.0845,8.2160056
2005-11-21,8.0832,8.215232400000001
2005-11-22,8.083300000000001,8.2144596
2005-11-23,8.0839,8.213689200000001
2005-11-24,8.0816,8.212909600000001
2005-11-25,8.080499999999999,8.2121256
2005-11-28,8.0815,8.211345600000001
2005-11-29,8.0825,8.210569600000001
2005-11-30,8.079600000000001,8.209781999999999
2005-12-01,8.0804,8.2089976
2005-12-02,8.0798,8.208210800000002
2005-12-05,8.080599999999999,8.2074272
2005-12-06,8.0808,8.2066444
2005-12-07,8.078,8.205850400000001
2005-12-08,8.0771,8.2050528
2005-12-09,8.078,8.2042588
2005-12-12,8.0765,8.2034588
2005-12-13,8.077,8.2026608
2005-12-14,8.075099999999999,8.2018552
2005-12-15,8.0746,8.201047599999999
2005-12-16,8.074,8.200237600000001
2005-12-19,8.073500000000001,8.1994256
2005-12-20,8.073,8.1986116
2005-12-21,8.074,8.1978016
2005-12-22,8.0765,8.1970016
2005-12-23,8.0775,8.1962056
2005-12-26,8.0762,8.195404400000001
2005-12-27,8.0755,8.194600399999999
2005-12-28,8.074,8.1937904
2005-12-29,8.0725,8.1929744
2005-12-30,8.0709,8.192152
2005-12-31,8.0702,8.1913268
2006-01-04,8.0702,8.190501600000001
2006-01-05,8.0678,8.1896668
2006-01-06,8.0675,8.1888308
2006-01-09,8.0665,8.1879908
2006-01-10,8.069099999999999,8.1871612
2006-01-11,8.0705,8.1863372
2006-01-12,8.0685,8.1855052
2006-01-13,8.0698,8.1846784
2006-01-16,8.0673,8.183841600000001
2006-01-17,8.0676,8.183006
2006-01-18,8.0704,8.1821816
2006-01-19,8.0687,8.1813504
2006-01-20,8.0648,8.1805036
2006-01-23,8.0645,8.1796556
2006-01-24,8.0625,8.1787996
2006-01-25,8.062999999999999,8.1779456
2006-01-26,8.062000000000001,8.1770876
2006-01-27,8.0608,8.176224800000002
2006-02-06,8.056000000000001,8.1753428
2006-02-07,8.0566,8.1744632
2006-02-08,8.0545,8.1735752
2006-02-09,8.0558,8.1726924
2006-02-10,8.0516,8.1717928
2006-02-13,8.0472,8.1708756
2006-02-14,8.047699999999999,8.1699604
2006-02-15,8.0481,8.1690468
2006-02-16,8.0495,8.1681388
2006-02-17,8.049299999999999,8.16723
2006-02-20,8.048300000000001,8.1663172
2006-02-21,8.0485,8.1654052
2006-02-22,8.0497,8.164498
2006-02-23,8.049,8.163587999999999
2006-02-24,8.0432,8.1626548
2006-02-27,8.042,8.1617168
2006-02-28,8.0415,8.160776799999999
2006-03-01,8.039,8.1598268
2006-03-02,8.0394,8.1588784
2006-03-03,8.038,8.1579244
2006-03-06,8.0382,8.1569712
2006-03-07,8.0425,8.1560352
2006-03-08,8.0475,8.1551192
2006-03-09,8.048,8.1542052
2006-03-10,8.049199999999999,8.153296000000001
2006-03-13,8.0503,8.1523912
2006-03-14,8.0475,8.1514752
2006-03-15,8.0388,8.1505244
2006-03-16,8.035,8.1495584
2006-03-17,8.0286,8.148566800000001
2006-03-20,8.025,8.1475608
2006-03-21,8.0272,8.1465636
2006-03-22,8.0306,8.14558
2006-03-23,8.0296,8.1445924
2006-03-24,8.0338,8.143621600000001
2006-03-27,8.0245,8.142613599999999
2006-03-28,8.0212,8.1415924
2006-03-29,8.027999999999999,8.1405984
2006-03-30,8.027000000000001,8.1396004
2006-03-31,8.017000000000001,8.1385624
2006-04-03,8.021,8.1375404
2006-04-04,8.019400000000001,8.136512
2006-04-05,8.0116,8.1354524
2006-04-06,8.0098,8.1343856
2006-04-07,8.013,8.1333316
2006-04-10,8.004,8.1322416
2006-04-11,8.011000000000001,8.131179600000001
2006-04-12,8.012,8.130121599999999
2006-04-13,8.0248,8.1291148
2006-04-14,8.0163,8.128074
2006-04-17,8.0158,8.1270312
2006-04-18,8.014,8.1259812
2006-04-19,8.0128,8.1249264
2006-04-20,8.012599999999999,8.1238708
2006-04-21,8.021,8.1228488
2006-04-24,8.0185,8.1218168
2006-04-25,8.016,8.1207748
2006-04-26,8.022,8.1197568
2006-04-27,8.0205,8.1187328
2006-04-28,8.0165,8.1176928
2006-05-08,8.009,8.1166228
2006-05-09,8.006499999999999,8.1155428
2006-05-10,8.0048,8.114456
2006-05-11,8.0062,8.113374799999999
2006-05-12,8.0082,8.1123016
2006-05-15,7.998200000000001,8.1111884
2006-05-16,8.015,8.110142399999999
2006-05-17,8.006,8.1090604
2006-05-18,8.017999999999999,8.1080264
2006-05-19,8.015,8.106980400000001
2006-05-22,8.0226,8.105964799999999
2006-05-23,8.0176,8.104929199999999
2006-05-24,8.023,8.103915200000001
2006-05-25,8.0268,8.1029164
2006-05-26,8.0216,8.101896799999999
2006-05-29,8.0282,8.100903599999999
2006-05-30,8.0284,8.099911200000001
2006-05-31,8.0188,8.0988804
2006-06-01,8.021,8.0978584
2006-06-02,8.0214,8.096838
2006-06-05,8.0096,8.095770400000001
2006-06-06,8.014800000000001,8.0947236
2006-06-07,8.0168,8.0936848
2006-06-08,8.0174,8.0926484
2006-06-09,8.017999999999999,8.091614400000001
2006-06-12,8.0161,8.0905728
2006-06-13,8.0073,8.089496
2006-06-14,8.0051,8.088410399999999
2006-06-15,7.9999,8.087304
2006-06-16,7.9976,8.0861884
2006-06-19,8.0018,8.0850896
2006-06-20,8.0036,8.083998000000001
2006-06-21,7.999,8.082888
2006-06-22,7.9975,8.081771999999999
2006-06-23,8.0026,8.0806764
2006-06-26,8.0038,8.0795856
2006-06-27,7.999099999999999,8.078476
2006-06-28,7.9995,8.077368
2006-06-29,8.0001,8.0762624
2006-06-30,7.9956,8.0751388
2006-07-03,7.9924,8.0740024
2006-07-04,7.9935,8.0728704
2006-07-05,7.994400000000001,8.071742
2006-07-06,7.996,8.07062
2006-07-07,7.9936,8.069488400000001
2006-07-10,7.9908,8.068345599999999
2006-07-11,7.9925,8.0672096
2006-07-12,7.9916,8.06607
2006-07-13,7.994800000000001,8.0649432
2006-07-14,7.9956,8.0638196
2006-07-17,7.997000000000001,8.0627016
2006-07-18,8.0016,8.061602
2006-07-19,8.0024,8.0605056
2006-07-20,7.9918,8.0593668
2006-07-21,7.9897,8.058219600000001
2006-07-24,7.984500000000001,8.057051600000001
2006-07-25,7.987,8.0558936
2006-07-26,7.9877,8.0547384
2006-07-27,7.9808,8.0542216
2006-07-28,7.9792,8.053694
2006-07-31,7.9732,8.053148
2006-08-01,7.973,8.052600400000001
2006-08-02,7.972,8.0520372
2006-08-03,7.9762,8.05151
2006-08-04,7.9772,8.0509964
2006-08-07,7.9699,8.0504576
2006-08-08,7.974,8.0499408
2006-08-09,7.9775,8.0494304
2006-08-10,7.9688,8.0488948
2006-08-11,7.9725,8.04837
2006-08-14,7.9928,8.0479052
2006-08-15,7.995,8.0474572
2006-08-16,7.9826999999999995,8.0469632
2006-08-17,7.9748,8.0464616
2006-08-18,7.9736,8.045964000000001
2006-08-21,7.9698,8.0454548
2006-08-22,7.9672,8.0449228
2006-08-23,7.9703,8.0444052
2006-08-24,7.9708000000000006,8.0438856
2006-08-25,7.9715,8.043352800000001
2006-08-28,7.971900000000001,8.042817999999999
2006-08-29,7.966900000000001,8.0422808
2006-08-30,7.9598,8.041718000000001
2006-08-31,7.9585,8.0411512
2006-09-01,7.959,8.0406012
2006-09-04,7.9499,8.0400192
2006-09-05,7.9425,8.0394
2006-09-06,7.947100000000001,8.0387892
2006-09-07,7.9508,8.0382128
2006-09-08,7.956799999999999,8.037666
2006-09-11,7.960800000000001,8.0371428
2006-09-12,7.9552,8.0365984
2006-09-13,7.9555,8.036050399999999
2006-09-14,7.9475999999999996,8.0354628
2006-09-15,7.9459,8.034864
2006-09-18,7.943099999999999,8.034266800000001
2006-09-19,7.9342,8.033627599999999
2006-09-20,7.9299,8.0329824
2006-09-21,7.9264,8.0323332
2006-09-22,7.9188,8.03166
2006-09-25,7.9196,8.0309752
2006-09-26,7.915,8.0302792
2006-09-27,7.9072000000000005,8.0295436
2006-09-28,7.8998,8.0287904
2006-09-29,7.9087,8.0280612
2006-10-09,7.910299999999999,8.027330800000001
2006-10-10,7.9128,8.026614
2006-10-11,7.916399999999999,8.025903999999999
2006-10-12,7.9174,8.0252016
2006-10-13,7.9116,8.024479999999999
2006-10-16,7.9148000000000005,8.023780799999999
2006-10-17,7.9110000000000005,8.0230744
2006-10-18,7.9085,8.0223628
2006-10-19,7.909,8.0216472
2006-10-20,7.899500000000001,8.0208872
2006-10-23,7.8998,8.0201324
2006-10-24,7.9049000000000005,8.0193936
2006-10-25,7.9007000000000005,8.0186456
2006-10-26,7.894,8.0178576
2006-10-27,7.8871,8.0170364
2006-10-30,7.8781,8.0161868
2006-10-31,7.8792,8.0153496
2006-11-01,7.872000000000001,8.0144712
2006-11-02,7.875,8.013610799999999
2006-11-03,7.8729,8.0127556
2006-11-06,7.8804,8.0119324
2006-11-07,7.882899999999999,8.011128000000001
2006-11-08,7.8719,8.0102776
2006-11-09,7.8697,8.009412399999999
2006-11-10,7.8667,8.0085388
2006-11-13,7.864400000000001,8.007660000000001
2006-11-14,7.870299999999999,8.0067988
2006-11-15,7.8715,8.005934
2006-11-16,7.8733,8.0050804
2006-11-17,7.8745,8.0042356
2006-11-20,7.869,8.0033728
2006-11-21,7.8695,8.0025084
2006-11-22,7.8655,8.001638
2006-11-23,7.8596,8.0007384
2006-11-24,7.8526,7.9998148
2006-11-27,7.840199999999999,7.9988376
2006-11-28,7.8487,7.9978996
2006-11-29,7.8394,7.996924
2006-11-30,7.8436,7.9959628
2006-12-01,7.833099999999999,7.9949688000000005
2006-12-04,7.824,7.9939428
2006-12-05,7.8279,7.992928399999999
2006-12-06,7.8225999999999996,7.9918888
2006-12-07,7.8305,7.9908924
2006-12-08,7.8266,7.9898772
2006-12-11,7.8377,7.9889088
2006-12-12,7.8324,7.987916
2006-12-13,7.825399999999999,7.9868944
2006-12-14,7.8197,7.9858612
2006-12-15,7.8185,7.9848268
2006-12-18,7.8255,7.9838168000000005
2006-12-19,7.827000000000001,7.9828188
2006-12-20,7.8198,7.98179
2006-12-21,7.819,7.9807656
2006-12-22,7.8189,7.9797428
2006-12-25,7.822100000000001,7.9787352
2006-12-26,7.822,7.9777292
2006-12-27,7.8229999999999995,7.9767292
2006-12-28,7.8149,7.9756928
2006-12-29,7.8087,7.9746216
2007-01-04,7.807300000000001,7.973540799999999
2007-01-05,7.8097,7.9724748
2007-01-08,7.8135,7.9714268
2007-01-09,7.807799999999999,7.970362
2007-01-10,7.8081,7.9693044
2007-01-11,7.7977,7.9682116
2007-01-12,7.8012,7.967135600000001
2007-01-15,7.7938,7.96603
2007-01-16,7.7895,7.964916800000001
2007-01-17,7.7798,7.963766
2007-01-18,7.7758,7.9626032
2007-01-19,7.7788,7.961442
2007-01-22,7.78,7.96028
2007-01-23,7.781499999999999,7.959132
2007-01-24,7.775499999999999,7.9579548
2007-01-25,7.7735,7.9567796
2007-01-26,7.7817,7.955636
2007-01-29,7.7836,7.9544888
2007-01-30,7.7796,7.953332399999999
2007-01-31,7.7776,7.952183600000001
2007-02-01,7.7615,7.950971600000001
2007-02-02,7.7613,7.9497668
2007-02-05,7.763999999999999,7.948570800000001
2007-02-06,7.7595,7.9473608
2007-02-07,7.7496,7.946116
2007-02-08,7.7526,7.944902400000001
2007-02-09,7.7575,7.943706
2007-02-12,7.7632,7.9425408
2007-02-13,7.7662,7.941382399999999
2007-02-14,7.755199999999999,7.9401968
2007-02-15,7.7501999999999995,7.9390088
2007-02-16,7.7408,7.937781200000001
2007-02-26,7.7498000000000005,7.9365879999999995
2007-02-27,7.7471000000000005,7.9353784
2007-02-28,7.7409,7.9341448
2007-03-01,7.7472,7.9329404
2007-03-02,7.745299999999999,7.9317276
2007-03-05,7.7402999999999995,7.930490000000001
2007-03-06,7.745299999999999,7.9292752
2007-03-07,7.7436,7.9280767999999995
2007-03-08,7.7386,7.9268632000000006
2007-03-09,7.7436,7.9256716
2007-03-12,7.7474,7.9245052000000005
2007-03-13,7.7397,7.9233063999999995
2007-03-14,7.7387,7.9221091999999995
2007-03-15,7.742000000000001,7.9209244
2007-03-16,7.739,7.9197104
2007-03-19,7.7351,7.918460800000001
2007-03-20,7.7395000000000005,7.917226800000001
2007-03-21,7.735499999999999,7.915972
2007-03-22,7.731,7.9146948
2007-03-23,7.7359,7.913448399999999
2007-03-26,7.739299999999999,7.9122504000000005
2007-03-27,7.734299999999999,7.9110476
2007-03-28,7.7318,7.9098603999999995
2007-03-29,7.7303,7.9086815999999995
2007-03-30,7.7341999999999995,7.9075096
2007-04-02,7.730599999999999,7.9063096
2007-04-03,7.7277,7.905102
2007-04-04,7.7349,7.903906399999999
2007-04-05,7.7268,7.9027156000000005
2007-04-06,7.7251,7.901531199999999
2007-04-09,7.729,7.900335200000001
2007-04-10,7.7303999999999995,7.8991488
2007-04-11,7.727,7.8979888
